review_text,fake_prob,new_fake_prob,new_real_prob,prob_difference
"Hi. I am new user of this type of tv models. This is a good tv , soun quality is good for my room ( 20 m² ) room size. Brightness also acceptable under its limit. Voice input not available in tv remote. Back side of tv is good in condition (mat back). Still I not use it for fully functioning, still learning to use this tv... Fix stand setup of this tv is difficult for USB, antena, etc mounding.. I am very upset for installation process by LG team. They are very lazy for installation process. After tv delivery they took 4 days to install the product. (Install a tv on showcase is very easy for them , takes hardly 30 minutes. They need to improve installation program.",0.9563782811164856,2.2041433567210333e-06,0.9999978542327881,-0.9563760769731289
Good one value for money,0.1766151487827301,0.0013042938662692904,0.9986957907676697,-0.1753108549164608
"The Soundcore Anker H30i is simply outstanding! The sound quality is crystal-clear with rich bass and balanced highs, making music and movies a fantastic experience. The comfort level is top-notch — lightweight and perfect for long usage without any discomfort. Battery life is amazing too; I barely have to charge it, and it lasts for days. The Bluetooth connection is smooth and stable, and the build quality feels premium. For this price, it’s honestly unbelievable value. If you want a great wireless headphone with superb sound and comfort, just go for it — you won’t regret it! Highly recommended!",0.9858589768409728,2.5656167963461485e-06,0.9999973773956299,-0.9858564112241764
"i brought it in lowest price at just 1299 only. the quality is good and there is premiumness in the headphone. At first the headphone made you too much tight and uncomfortable because of on ear, overall good sound and bass but not for long time using.",0.9770888686180116,5.194634468352888e-06,0.9999947547912598,-0.9770836739835432
"I’ve been using the Soundcore H30i for about a week now, and honestly? These are fire for the price. I didn’t expect this kind of sound around 1.5-2k — the bass hits hard, super punchy and deep, without messing up the vocals or clarity. Perfect for music lovers who want that thumpy experience without distortion. Build and comfort are solid, but being real — if you’re new to over-ear headphones, you might feel a little ear pain or discomfort for the first few days. It’s normal and goes away once your ears adjust. Totally worth it for the sound you’re getting. Battery life is great, dual Bluetooth and AUX are super handy, and the overall audio balance feels way above this segment. If you want affordable headphones that actually feel premium, just go for it. You won’t regret it.",0.8963100910186768,2.9061843633826356e-06,0.9999971389770508,-0.8963071848343134
"Overall good asthetics with decent build quality and fit, nice and clear audio, long battery life ( lasts a weak with heavy usage) and for this price (1699), it's value for money Bonus - they have audio jack with cable provided ! I'm posting this review after using it over, and use them quit heavily, and honestly suprised that they turned out better than the jbl ones I had previously in this price point ( the cushioning tore, and right speaker was tored, and shoked that no service was available for it) The soundcore H30i have good sound quality, the earpad cushion is holding quit well as well Their 2 joints system makes them easy to carry as they fold, and they are quit durable Though I'd not recommend for sports as they will come of easily, but gym and joging are no problem ( like headphones are not made for vigorous sports like padminton lawn tennis etc, idk some people expect it )",0.873656153678894,4.604300556820817e-06,0.9999953508377075,-0.8736515493783372
"I received an open box product. Even the headphone inside the manufacturer's box was not packed in the eco-friendly envelope that comes default inside the box. However the product itself was in new condition without any usage signs. But it raises questions when you get an unsealed product and this is a serious concern. About the product I have no complaint except the extension stripes which extend itself without any effort. Pros: Light Weight, Beautiful Design, Not hard on ears, Long Battery backup, Good sound clarity and good bass.",0.9534319639205932,3.717928393598413e-06,0.9999963045120239,-0.9534282459921996
Sound is ok but not for long time use it earlier pain start on Long time use.,0.8543376326560974,4.557387001113966e-06,0.9999954700469971,-0.8543330752690963
"This product offers great quality at such an affordable price. I've been using it for two months and I'm really impressed with the sound quality. The app is for customising sound effects, making the experience even better. Connectivity works smoothly, and I really enjoy the Bassup feature. Overall, it's a fantastic choice with excellent features for the price.💯✌️💐⚡️",0.9814204573631288,2.853650812539854e-06,0.9999971389770508,-0.9814176037123162
"This is absolutely worth the price. The cushion is soft, the ear compression is also not that bad and. Connectivity is also good it connects in less then 3 seconds. The battery life is incredible, it lasted 15 hours consuming only 20% battery. Even after battery runs out, you can use the audio cable that works without battery. I tried to do calls with it and the mic also pretty functional. About music quality, I like to tweek with the app, then the bass increases a bit. The trebles are very good and crisp. Would highly recommend to listen to pasoori with this. However, the head band gets loose after few hours in my case, but then after some times gains the original shape and turbidity. The durability is also very good. Final answer: should you buy it ? Yeah, but if you're real about listening for more then 4 hours, add some money to get over ear ones.",0.9857564568519592,1.3865278560842853e-06,0.9999985694885254,-0.9857550703241031
Music quality is besttttest but one thing that runied all experience is comfort this is on ear headphones and when I order I know it's a on ear and I think it's ok atleast I wearing it for 1 hours but trust me I can't even wear it for 20 min without adjusting it and that one thing runied all experience I regret of buying it I wish all add 300 400 more and buy over hear headphones So my option is if you are ready to listen music uncomfortablelly and adjusting in every 20 min you should definitely buy it because music quality is 10 on 10,0.9839649200439452,3.5834611935570138e-06,0.9999964237213135,-0.9839613365827516
"The headphones offer impressive sound quality for the price. They are lightweight and easy to carry in a bag, making them convenient for everyday use. The battery performance is reliable, a single charge typically lasts 3–4 days with regular use, and the charging time is reasonably fast. However, comfort is a concern during extended use. Wearing them continuously for 3–4 hours, such as during gaming or movie sessions, can cause noticeable ear discomfort and painnon upper layer of ears. I usually need to remove them for a few minutes to relieve the pressure. They are suitable for shorter sessions of 1–2 hours, but prolonged use beyond that may lead to discomfort. If you plan to wear headphones for extended periods, this is an important factor to consider before purchasing. Overall it's a great product, the buttons are responsive and didn't face any issues while connecting to my desktop pc via bluetooth and phone as well, it can be connected to both my device simultaneously.",0.9691717624664308,1.6707843997210148e-06,0.9999983310699463,-0.969170091682031
"I’ve been using the Soundcore H30i for about 3 weeks now, and honestly, for a budget pair of on-ears, these are punching way above their weight class. I was looking for something cheap to toss in my bag for daily use, and these definitely fit the bill. ​The Good Stuff: ​The Battery is Insane: They claim 70 hours, and I actually believe it. I’ve been using them for a few hours every day since they arrived and I still haven't had to plug them in. ​Super Lightweight ​The App is a Game Changer: Usually, cheap headphones just give you what you get. But these connect to the Soundcore app, ​Dual Pairing: It’s actually really smooth. I have them connected to my laptop and my phone at the same time. If a call comes in while I'm watching a video, it switches over without a glitch. ​A Few Things to Keep in Mind: ​They are On-Ear: Just a heads up—the cushions sit on your ears, not around them. If you have sensitive ears or wear glasses, you might need to take a break after a while because they do press down a bit. ​No Noise Cancelling: These don't have ANC. They block out some noise just by covering your ear , and yes the price is cheap so its justified ​Plastic Build: They feel a bit ""plasticky."" But build quality is even better than a 3000 rupees headphones ​Final Verdict: ​If you’re a student or just need a solid pair of ""beater"" headphones for commuting and the gym, just get them. For under ₹1,500, you aren't going to find anything else with this much battery life and an actual app to customize the sound. ​Pros: Battery life, App support, Lightweight, Price. Cons: not comfortable at all",0.7925419807434082,2.040526624114136e-06,0.9999979734420776,-0.7925399402167841
"Best under 2000 , it is on the ewr headphone , amazing sound quality and battery life",0.9484685659408568,1.706090529296489e-06,0.9999983310699463,-0.9484668598503275
"Good sound quality product in this price, and good base headphone",0.9621168971061708,1.7741074316290906e-06,0.9999982118606567,-0.9621151229987391
"Good sound quality . My 👂ears hurt a lot 🤧 when I wearing this . It hase a V shape sound signature 🎼🎵 , base is good ( Q20i , hase batter base and sound ) , some time it produces a weird noise , you will notice it when no music is playing ( it Heard to notice that weird sound, ) . Bluetooth connectivity is good , sound delay in Gaming you have to use wire to ( wire sath me ata hay 😑) to reduce delay. Also my one has a defect ,its left side ear pad is very uncomfortable , and not fitting in my ear compair to right side which hase excellent fitting",0.9639859795570374,1.6871806565177394e-06,0.9999983310699463,-0.9639842923763808
यह हेडफोन बहुत ही अच्छा है इसमें डीप बेस और क्लियर साउंड क्वालिटी है इसकी बैटरी क्षमता बहुत अधिक है यह एक पैसा वसूल प्रोडक्ट है ।अगर आपका बजट 2000 रूपए के अंदर है तो यह एक बहुत अच्छा विकल्प हो सकता है ।मैं इसे सेल में 1710रु में खरीदा हूं ।और इसका उपयोग करते एक महीना हो गया ।धन्यवाद मुझे यह प्रोडक्ट काफी अच्छा लगा।,0.659903883934021,0.012499047443270683,0.9875009059906006,-0.6474048364907503
Pros: Sound quality is good for the price. Call quality is good. Battery quality is good .In my usage it comes for a week. Cons: The plastic hinge connecting the headphone got broken within 6 months. Ear starts paining in less than an hour . But I got use to it after some months. The ear cups are small. The cushion which rests on head got tore. Verdict: Go for a better quality headphones.,0.9660213589668274,2.0459456209209748e-06,0.9999979734420776,-0.9660193130212065
Wow .. it was really good.. I like this very much thank you so much Amazon for give me the wonderful product...5 out of 4.5 rating value for money 💰 buy this product blindly,0.5209164619445801,2.37707058658998e-06,0.999997615814209,-0.5209140848739935
"Bhai mere pass jo headphone aaya h uska sb acha h bass, battery sb kuch bs fitting nhi shi h turnt loose ho ja rha h baar baar agr phn ke tez chl dete h tb gir ja rha h ... Mai exchange kr rha hu dekhte h dusra kaisa h",0.8383250832557678,2.866951490432257e-06,0.9999971389770508,-0.8383222163042774
"Amazing sound quality and base. Wired functionality also very good . Wireless has low latency, so game is actually playable.with this price it is shame for other high value products like jbl or Sony. Head band is little tight so needed to loose using hair dryer or so.. overall it is the best product I have used so far. I have Sony jbl , but this the the best.",0.9762154817581176,2.9017032829870004e-06,0.9999971389770508,-0.9762125800548346
"Best headphone I ever purchased, it's sound is better than my realme t310 in term of sound quality richness in bass, it has pretty good look and design and have a smooth app connectivity",0.9870442748069764,1.795216917344078e-06,0.9999982118606567,-0.9870424795900591
1)Bass quality:- 5/5 2)Bass richness:- 4.8/1 3)Sound Surround Experience:-3.5/5 4)Gaming experience:- 5/5 5)Latency in gaming:- 4.3/5 6)Size fiting:- 4/5 7)Headphones built Quality:- 3.8/5 8)Ear pain:- yes using more than 1hr (3/5) 9) Applications functionality:- 4/5 10)Overall sound quality:- 5/5 11)Overall Value for money or not:- it is 12)value for money (5/5),0.7039297223091125,0.0003318590170238167,0.9996681213378906,-0.7035978632920887
Very good product. sound quality good,0.9675849080085754,0.15113002061843872,0.8488699793815613,-0.8164548873901367
"Sound wise Very good headphone, music seperation, bass all are decent. but earcup are small hence this over ear type so little uncomfortable to long use, need use to.. let's wait..",0.2483397722244262,3.26197346112167e-06,0.9999967813491821,-0.24833651025096506
It's been 7 months since I am using it it's really good especially the cushion after sometime it gets comfortable and the orginal soundcore equalizer app is not that great but you have wide range of option on playstore so you can customize ur way but QUALITY wise I must admit it's really good in it's price range,0.9867732524871826,3.3134206205431838e-06,0.9999966621398926,-0.9867699390665621
"best headphones i ever used , superb build quality, excellent sound and bass , highly and looks ,feels very primium highly recommend ❤️💯",0.984596312046051,1.6806718576845014e-06,0.9999983310699463,-0.9845946313741933
"Good sound ,good bass ,good quality,good good",0.96573668718338,0.9445428848266602,0.055457089096307755,-0.02119380235671986
"Good sound quality and excellent battery backup. Lightweight and easy to use, but it feels a bit tight on the ears during long use. Overall good value for money.",0.9795657396316528,2.068556796075427e-06,0.9999979734420776,-0.9795636710748568
Good product in this price,0.7615004181861877,0.0007176451035775244,0.9992824196815491,-0.7607827730826102
The good thing about this headphone is it has an app support .Also customise the sound according to your music taste. Noise cancellation is not good like i expected.,0.9866750836372375,2.0065760963916546e-06,0.9999979734420776,-0.9866730770611412
Great value for money device It comes across as a great secondary device Happy with looks..looks like a premium device,0.0290836002677679,1.4877172134220018e-06,0.9999985694885254,-0.029082112550554477
"I don't face any kind of issue in the device good battery, not heating problem , durable , camera is ok ok , overall a good device , smooth, good performance and best in budget.",0.9880385994911194,1.8876792182709323e-06,0.9999980926513672,-0.9880367118119011
So far good. The camera quality is medium. Otherwise good for the price. Have not had the chance to check the battery life. Weight is good not too heavy.,0.9796767830848694,0.0012346785515546799,0.9987653493881226,-0.9784421045333147
Very Smooth and Stylish Mobile Phone,0.5586323738098145,0.04824523255228996,0.9517548084259033,-0.5103871412575245
"I ordered the phone, but unfortunately received it with a broken screen. I placed a return request immediately. The pickup was scheduled within 3–4 days, but no one came. The app kept showing updates like “unable to contact customer” or “unable to locate address,” which wasn’t true, and then the return was cancelled. I placed the return again, but the same thing happened — no pickup and after 4 days, auto-cancellation. On the third attempt, the pickup person finally came on the last day of the return window, but then refused to take the phone, saying the “quality check failed.” During all these attempts, I had to call customer support many times, as every day passed without action. After the third failed pickup, I was told that returns had already failed multiple times, so an investigation would be needed, and I’d have to wait 5–6 days. After that, i contacted them again. It was only after a fourth return request that the pickup was finally done, after 4 days, the return was completed, and after further 7 days, I got my refund. In total, almost a month was lost in this entire process. About the delivery experience (Delhivery): The same delivery person came twice. He didn’t come to the doorstep, stood at a distance, and spoke in a way that felt quite impolite and mannerless. As this was my first return on Amazon, I was unaware of the process and asked him how it works. Instead of guiding properly, his response felt very unprofessional and rude. I’ve always had good experiences with Amazon’s own delivery staff previously, but this one was disappointing. (Amazon's delivery operations are currently handled by a third-party 'Delhivery' company) Final Review: Though I received a damaged phone, all accessories were present, and the design looked great. Based on the specs, it seemed like a very good phone under ₹10,000. I don’t have any complaints about the product itself. For other customers: If you’re planning to buy electronics or expensive items from Amazon, just be aware — if a return is needed, it may not be as smooth as expected. There may be multiple delays, confusing updates, and even a point where you could be told that the return cannot be processed. Even customer support will not be able to help much. They will only help you reschedule the returns. I don’t think I’ll feel confident buying expensive items from Amazon again unless they are accountable for all aspects of any order, so customer support can truly assist when issues arise.",0.2846554815769195,1.5976588656485546e-06,0.9999984502792358,-0.28465388391805385
Good product but works very slow use it only as a 2nd phone,0.7864776849746704,4.358173828222789e-05,0.9999563694000244,-0.7864341032363882
Nice specifications this price very good display and battery life is better and daily uses user can buy it otherwise or not will comfortable with the phone quality was a good,0.9841752648353576,3.3968456136790337e-06,0.9999966621398926,-0.9841718679897439
Product is fine as per it's price. It is easy to use. Beside some minor issues it's worth buying under this range. Battery back up and look are absolutely good. If camera is your priority then look for different options.,0.9908379912376404,4.3396912587923e-06,0.9999957084655762,-0.9908336515463816
"Over all Good phone, but display is 720p. Good for secondary uses. I am happy",0.475044846534729,0.010670396499335766,0.9893296360969543,-0.46437445003539324
Big back cameras too much to handle but good in zooming also has 2 torch in back unnecessarily but can adjust dim in both.,0.8984272480010986,7.314968570426572e-06,0.9999927282333374,-0.8984199330325282
Actually the packing and the delivery experience is good and the product is good actually the product is only suitable for parents who is using the Android phone for the first time and the battery life really good bu the 15W charger not enogh for charging 6000mah phone but it is actually good,0.9632573127746582,1.8680871107790153e-06,0.9999980926513672,-0.9632554446875474
Overall good phone. Don't see any lag or heating issue in normal use. You may face lag on heavy task such as complete data transfer etc.,0.9021902084350586,7.465105682058493e-06,0.9999924898147583,-0.9021827433293765
"After using it for more then 6 months.i am happy. Worth the money phone hain, bus chinese company hain",0.899134635925293,1.9151689230056945e-06,0.9999980926513672,-0.89913272075637
"60 fps support in bgmi but gyroscope works late, it takes about 1 to 2 seconds.",0.8261781334877014,0.011320468038320541,0.9886795878410339,-0.8148576654493809
"I purchased the Haier 325 L 3 Star Frost Free Bottom Mount Double Door Refrigerator and I am very satisfied with its performance. The bottom mount design is extremely convenient as the refrigerator section is at eye level, so there is no need to bend frequently. The “Jhukna Mat” concept truly makes daily use more comfortable. The 14-in-1 Convertible feature is very useful and allows flexible storage as per different needs. Cooling is fast and uniform throughout the refrigerator. Thanks to the Triple Inverter technology, the refrigerator operates very quietly and is energy efficient. The digital display panel is easy to use and adds a premium look. The Graphite Black color looks elegant and modern. The twist ice maker is also very handy. Overall, this refrigerator is perfect for a family — spacious, stylish, and reliable. Considering the features and build quality, it is definitely value for money. Highly recommended. Pros: ✔ Bottom mount design – no bending ✔ Silent operation ✔ Excellent cooling performance ✔ Premium and stylish look ✔ Spacious storage",0.9786422252655028,2.0503853193076793e-06,0.9999979734420776,-0.9786401748801835
"I purchased the Haier 325 L Refrigerator on 30th Sep 2025. I feel that it is a good product for this price, good design, spacious storage. Cooling fast, lightweight doors, and Good build quality. Thanks to Amazon for providing this product",0.9763729572296144,1.4312669236460351e-06,0.9999985694885254,-0.9763715259626907
Good quality spacious place inside silent operating look good more then 4 members for family it's ok to buy light weight also ease to use good durability best for use,0.9919911026954652,2.123724698321894e-06,0.9999978542327881,-0.9919889789707669
"Very poor quality and completely unreliable. I bought this Haier refrigerator expecting basic durability, but the freezer stopped working within 10 months, which is unacceptable for any major appliance. This clearly points to poor build quality and lack of proper quality control. The refrigerator performed fine initially, but the freezer gradually lost cooling and now needs repair, raising serious concerns about long‑term reliability. Overall, this has been a disappointing experience, and I would not recommend Haier refrigerators to anyone looking for dependable performance or peace of mind. Its been 6 days now and I am still waiting for the delivery of refrigerator after repair.",0.0716369152069091,3.1086044600669993e-06,0.9999969005584717,-0.07163380660244903
"Really happy with this Haier refrigerator. Sleek design, good storage space, and cooling is consistent. Runs quietly and feels energy-efficient for daily use. Installation was smooth and packaging was intact. Overall, a reliable product and good value for money as per my experience.",0.9824038743972778,4.2823439798667096e-06,0.9999957084655762,-0.982399592053298
"Best refrigrator ,haier chinese innovation and technology best these days",0.9693356156349182,3.2040411497291643e-06,0.9999967813491821,-0.9693324115937685
Very nice product and same day demo on delivery . I will write detailed review after usage of 2 months,0.8816856741905212,1.5272136124622193e-06,0.9999984502792358,-0.8816841469769088
"Bought this refrigerator online for the first time and I was a bit hesitant, but the Amazon delivery was smooth and hassle-free. The Haier technician came for installation on the same day, which was very convenient. Overall, the online experience was actually better than visiting a store. [At the time of purchase the installation service was showing as cancelled, so I contacted Amazon support immediately and made sure it was scheduled. If you’re buying a costly item like this, keep track of the delivery and service status.] The matt black finish looks very premium and modern compared to regular silver fridges. The touch screen temperature control works well and changing modes is very easy. Anyone in the family can use it without confusion. A few small points: the freezer does not have an LED light, the freezer door has no side storage, and the ground clearance is quite low. If you have a mouse problem at home, you may need a stand to raise the fridge. Overall, a good value buy if you want a bottom-mounted freezer around ₹35k. Similar LG models are much more expensive. This is just a first-day review. Will update if any issues come up later.",0.9451642632484436,1.8495729818823747e-06,0.9999980926513672,-0.9451624136754617
"Wrost product, 2 tunes PCB board gone",0.0100418124347925,0.0005991031648591161,0.9994008541107178,-0.009442709269933383
"Refrigerator is good but installation service is very poor from amazon and hair service,, technician have zero knowledge of regarding product",0.9656837582588196,2.1675846255675424e-06,0.9999978542327881,-0.965681590674194
Excellent refrigerator with lot of space.. there is hardly any noise. The black color looks elegant.,0.9622237682342528,0.0002053891948889941,0.9997946619987488,-0.9620183790393638
Such an amazing product. Must buy without any hesitation.,0.8981061577796936,0.0002291835262440145,0.9997708201408386,-0.8978769742534496
customer service from devaraj is excellent.,0.3076283931732178,0.009381904266774654,0.9906181693077087,-0.2982464889064431
"Excellent product and Bottom Mount feature is super practical. Over and all very good build quality, cooling options and good customer support.",0.968555986881256,3.471444870228879e-06,0.999996542930603,-0.9685525154363858
Pros: * Bottom Mount * Colour & finish * Build Quality * Quick Delivery & Product Service & Installation Cons: * No lock or Child lock * No light for the freezer Section * No seperate fruit box (apart from 2x Vegetable box) as shown in brand advertisement.,0.5101250410079956,1.8006970776696107e-06,0.9999982118606567,-0.5101232403109179
"Generally a good product from Haier. The fruits tray is missing from the previous similar model, a big inconvenience for storage. The ice maker is free floating, as compared to the previous model where it had a fixed arrangement inside the freezer, a retro feature, which could have been avoided. I went for the same size and model of the Brand, but was disappointed to find these convenient features missing. Otherwise too early to comment on its performance.",0.8713206052780151,2.7092853542853845e-06,0.9999972581863403,-0.8713178959926609
"recently purchased this Philips mixer grinder and I’m really happy with its performance. The build quality is solid and the design looks premium in my kitchen. The jars are sturdy and made of good quality stainless steel. Grinding is smooth and quick — whether it’s spices, chutney, or batter, everything comes out perfectly. The motor is powerful and doesn’t struggle even with tough ingredients. It is also easy to clean and operate. The noise level is reasonable compared to other mixers. Overall, it’s a reliable product for daily use and definitely worth the price. I would highly recommend it to anyone looking for a good mixer grinder.",0.9902964234352112,4.078171514265705e-06,0.9999959468841553,-0.9902923452636969
"Good choice under 2,500/- value for money....good motor performance and cooling system...good durability...but make some noise but it's normal under this price..make the packaging secure...",0.8724320530891418,2.471069365128642e-06,0.9999974966049194,-0.8724295820197767
"Solid mixer for daily kitchen use I’ve been using this mixer for a few weeks now and overall I’m really satisfied with the performance. The motor feels powerful enough for everyday tasks like grinding spices, making chutneys, and blending smoothies. Even when I grind harder ingredients like dry masalas or soaked lentils, it handles them smoothly without overheating. The jars are sturdy and the lids fit well, so there’s no leakage while blending. I also like that it doesn’t make too much noise compared to other mixers I’ve used before. Cleaning is easy, and the blades still feel sharp after regular use. Design-wise, it looks neat and compact on the kitchen counter. For the price, this mixer offers good quality and reliable performance. Definitely a good buy for daily home cooking.",0.0291697271168231,9.326569852419198e-06,0.999990701675415,-0.02916040054697068
"Good mixer grinder with powerful performance and smooth grinding. The motor is strong enough for daily use, and the jars are durable and easy to handle. Overall, a very reliable product.",0.9894443154335022,0.6293300986289978,0.3706698715686798,-0.3601142168045044
Nice product and good delivery.,0.7120015025138855,5.648694423143752e-05,0.9999434947967529,-0.7119450155696541
"The Philips HL7756/00 is a top-tier mixer grinder that perfectly balances power and durability. Its 750W Turbo Motor is a beast, capable of grinding even the toughest ingredients like black gram (dal) for 25 minutes straight without overheating, thanks to its advanced air ventilation system. The set includes three high-quality, leak-proof stainless steel jars (1.5L, 1L, and 0.3L) that cover everything from heavy wet grinding to fine chutney making. The standout feature is the incredible 10-year warranty (available upon product registration), which provides long-term security rarely seen in this category. While the motor is powerful and naturally a bit loud, the efficiency and fine grinding results make it a must-have for daily cooking. Its compact triangular body is also surprisingly easy to clean, making it as practical as it is powerful. This Mixer are Light Weight and Ease To use. There are gives you Lock System Great.",0.9218616485595704,1.8897613927038037e-06,0.9999980926513672,-0.9218597587981777
Performance wise It's a good product and do the job in seconds - each jar complete it's operation to the best level within 30 sec max Cost wise considering the size it could be little less say within 2000 as I got it at 2599 Noise wise it's little disappointing as noise level is really too high but with the time it will be habitual Shine is too much hence there r chance of scratches if do not care during cleaning and then it will look bad so need to take care. Overall it's good but much noisy and little costly else a good to buy it can manage both,0.8925790786743164,3.8758003029215615e-06,0.9999960660934448,-0.8925752028740135
"I purchased the Philips HL7756 mixer grinder trusting the brand name, but it has been a letdown from early on. Major issues: Poor jar and lid quality - The middle jar lid lacks a proper gasket, causing it to pop out during use. Multiple reviews confirm this design flaw makes the jar practically unusable . The plastic quality feels cheap and one reviewer reported the bottom black lid cracking within two months . Motor reliability concerns - Several users motor burning out within weeks of purchase. One reviewer experienced motor failure with sparks and unusual sound after only 50 days of light use . No lid lock safety - The mixer runs even without the lid properly secured, which is both messy and dangerous . Very noisy operation - Sounds like a jet engine starting up, which is annoying for daily morning use . Small jar is too tiny - The chutney jar fills only halfway if you don't want contents splattering everywhere . The positives: The motor when working has good power, and service response was quick when I needed repairs . Verdict: For a product carrying Philips' name, the build quality is shockingly subpar. Between jar issues, motor failures, and missing safety features, I expected much better. Would not recommend.",0.5494815707206726,4.730086402560119e-06,0.999995231628418,-0.54947684063427
Slightly noisy but powerful motor,0.5597590804100037,0.0015913781244307756,0.9984086155891418,-0.5581677022855729
"I’ve been using the Philips HL7756 Mixer Grinder for a few weeks now, and it’s been a reliable workhorse in my kitchen. The 750 W motor is surprisingly powerful — it handles chutneys, batter, and masalas without stalling, even on tougher ingredients. I love the 3 stainless steel jars and the pulse function, which make grinding smooth and easy. The build quality feels solid, and the 5-year motor warranty gives real peace of mind. Overall, it’s a great everyday mixer grinder for busy kitchens.",0.9674197435379028,1.5379620208477718e-06,0.9999984502792358,-0.967418205575882
Aawaaz bahut Kar rahi hai smooth nahi hai,0.1598477214574813,0.012173576280474663,0.987826406955719,-0.14767414517700664
I thought this is still be as a small cheap mixers but this is stronger then my old cheap one and getting smooth and fast i have tested with old and new this is great smooth when i tested with same items in it and the lid is strong. And you can leave it on wont be spilling like other mixers,0.9467772245407104,2.759861899903626e-06,0.9999972581863403,-0.9467744646788105
"Super soft batter and powder can be made but the sound is too noisy , it produces more noise.",0.905975341796875,0.0002919815597124398,0.9997079968452454,-0.9056833602371626
Top notch plastic quality true value for money awesome lid quality perfect for daily use too durable,0.426987886428833,2.0352092633402208e-06,0.9999979734420776,-0.42698585121956967
"Happy with the product, good grinding and no more noise of motor, build quality is superb.",0.9581475853919984,1.560286136736977e-06,0.9999984502792358,-0.9581460251058617
"It is easy to operate and saves time while cooking the design is looking very nice &compact. The jars are made stain less steel and strong, easy to clean. Performance is very good. Motor power is very powerful.",0.9903318881988524,1.5615081565556466e-06,0.9999984502792358,-0.9903303266906959
Very nice Mixer grinder at the best price. Heavy motor which grind almost everything. A must Buy item.,0.9852538704872132,1.9112644622509833e-06,0.9999980926513672,-0.985251959222751
"It has a bad jar cap due to which it spills if not forced from above , otherwise it’s good and the motor is also powerful",0.8260779976844788,2.3720183435216313e-06,0.999997615814209,-0.8260756256661352
Very good product and quality,0.8319947719573975,0.0012102131731808186,0.9987898468971252,-0.8307845587842166
"Very poor quality,. Chutney jar lid is defective, water is coming out from all sides. Mixer is getting overload frequently. NO HELP FROM AMAZON FOR PRODUCT RETURN OR REPLACEMENT. Very bad after sale service. Despite of my call booked from butterfly service centre, no person visited my place and cancelled my call for reason of - customer not available. DO NOT BUY.",0.5181507468223572,5.752879133069655e-06,0.9999942779541016,-0.5181449939432241
Product is not what they shown in picture...it's completely low quality material,0.4986352026462555,2.4221078547270736e-06,0.999997615814209,-0.49863278053840077
Good quality of product and the product is like shown in the picture,0.8969555497169495,4.995834024157375e-05,0.9999500513076782,-0.8969055913767079
Very good finish and quality. Product matches the details mentioned and arrived in perfect condition. Using it for a few days and no issues so far. Worth buying.,0.3887409567832947,1.3620240224554436e-06,0.9999986886978149,-0.3887395947592722
Packing was seal broken Not received with complete sealed the corton box was also open inside,0.0008131182403303,3.89338993045385e-06,0.9999960660934448,-0.0008092248503998461
"Good build quality👍🏻 easy to use and clean, blade are so sharp , good motor power but only one thing I hated in this mixer every time run the mixer i smelled plastic smell form the inside that was bad . Otherwise it's value for the money.",0.8649957180023193,5.8837404139922e-06,0.999994158744812,-0.8649898342619053
Product assemble is not good loose fitting,0.3726866543292999,1.4634845683758613e-05,0.9999853372573853,-0.37267201948361617
"Very good product, worth for money",0.7869229316711426,0.0003046249330509454,0.9996954202651978,-0.7866183067380916
Jars are very useful in different measures. Motor power is adequate easy of cleaning,0.98820960521698,1.5679487432862516e-06,0.9999984502792358,-0.9882080372682367
That's a good product. Very nice,0.3873488306999206,0.9997137188911438,0.0002862786641344428,0.6123648881912231
I bought this mixer 20 days ago and all things looks good i grind turmeric and the powder of turmeric is very good it's designe and rubber base for shock proof body this little thing protect the mixer to lay down in ground build quality is quite impressive.,0.9900554418563844,5.895580670767231e-06,0.999994158744812,-0.9900495462757136
जूस सिर्फ संतरे मौसमी अनार जैसे फल के निकल रहा है गाजर चुकंदर जैसे हार्ड को बारीक कर दे रहा अलग से इसका खुद निकालना होगा मतलब कपड़े छानना पड़ेगा |,0.2416137456893921,0.005373628344386816,0.9946263432502747,-0.23624011734500527
Steel Jars are very small and their covers are of cheap plastic material.,0.6784828901290894,0.004422543570399284,0.9955774545669556,-0.6740603465586901
"I ordered 5jar mixer grinder , but I got only 4jars",0.9139779210090636,5.160068212717306e-06,0.9999948740005493,-0.9139727609408509
Grinding is fine ...but It is very noisy,0.6327415704727173,0.0034740117844194174,0.9965259432792664,-0.6292675586882979
"Performing well. Speed, sturdyness, sharpness of the blades are nice but a bit noisy",0.8566557765007019,0.861254870891571,0.13874506950378418,0.004599094390869141
It's working great. Got at cheap price fron sale,0.9113098382949828,1.6609378690191079e-06,0.9999983310699463,-0.9113081773571138
"A decent product where the aim is to be purely functional in basic cooking. However, there are issues to get used to. Firstly, there is no internal illumination when the item is being placed inside. Secondly, the connecting cable is only one metre long.",0.8797178864479065,1.4601811244574492e-06,0.9999985694885254,-0.879716426266782
"Good, small & perfect for kitchen. Simple & easy to use. Just set the desired temperature & dial timer. Solo microwaves are best for heating.",0.9678941369056702,1.28712179048307e-06,0.9999986886978149,-0.9678928497838797
The Panasonic microwave oven is a very good product. The turning knob controls are much easier and longer lasting than the press/touch button controls. Functioning very well. Recommended for buying,0.9795057773590088,1.6824664044179372e-06,0.9999983310699463,-0.9795040948926044
