review_text,fake_prob
"I recently bought this TV during a sale. The product was delivered on time, but the installation took a bit longer than expected. One thing to note — the box doesn’t include a wall mount or table stand, so you’ll need to mention that to the installation technician. On the very first day of use, I noticed a dead pixel. When I reported it to the LG technician, he said it’s not a big issue unless there are 4–12 dead pixels — only then it qualifies for a replacement. Before purchasing, I watched a lot of YouTube reviews (including Vineet Malhotra sir’s video), and most mentioned that the 43-inch model has an IPS panel. However, mine came with a VA panel. The VA panel better black levels when viewed straight on, but you lose about 20–25% color and contrast at extreme angles. The LG WebOS interface is smooth, though I did notice some minor bugs here and there. The TV comes with a normal IR remote, not the Magic Remote, which needs to be purchased separately. In terms of audio, it has 20W speakers with Dolby support, and I’d say the sound quality is decent for a medium-sized room. However, I experienced a slight audio lag when using Bluetooth earphones after an OS update ✅ Pros Smooth and easy-to-use LG WebOS Natural and rich colors when viewed straight Decent 20W speakers with Dolby support Plastic but decent build quality Good value for money during sale ❌ Cons Dead pixel noticed on day one (not eligible for replacement) VA panel instead of expected IPS panel Normal remote (Magic Remote sold separately) Minor sound lag with Bluetooth earphones",0.6359923481941223
Tv installed and working good. installation is happened after tv delivered from amazon. From there within 48 to 72 hrs. Bit magic Ai remote is missing. LG team told us to purchase seperately. Ai remote is not there that is disappointed us. Rest all good,0.41735705733299255
"I got the 50 inch model around 36K. The TV was installed next day of delivery. Overall I am satisfied with the buying and installation experience. Earlier I was using a 43 inch LG FHD TV. So when I have switched to this TV the first reaction was wow, as the images were far more smoother and real to life. So the picture quality is a thumbs up. The TV also looks good with thin bezels. The brightness is more than enough and I watch at below 50% brightness. The only problem is that the colour appears washed out if I change my position from front of the TV to side. This is really annoying, I think it's due to VA panel behavior. My earlier TV was IPS panel which have no such issue. Coming to the web OS, it is neat and clean almost all apps can be installed. But I found software very laggy. I am planning to use my Amazon fire stick which is lightning fast. The experience is made worse by the old generation remote, in fact my 7 year old lg TV remote and this one is almost same and both can be used alternately. They do not provide magic remote in the box due to which navigation through the menu is time-consuming and lack of voice command is a big proble. The magic remote cost 3000/ and need to be purchased separately. However, one good thing is the mobile connectivity. The mobile can be easily paired through Bluetooth and can be used as a magic remote also mobile screen can be seamlessly projected on the TV screen. The setting menu of the TV is not good , I feel that my previous LG TV s menu is far more user friendly. Overall for the price It's a nice TV, but the main cons are viewing angle limitation, slow webos which becomes even difficult to operate due to the absence of magic remote. Sound is average and I don't care much as a I use sound bar. My suggestion is to LG is that do not sell this TV without magic remote in the box as it further exposes the slow Webos. They promise software update, but with a modest processor and 1.5GB RAM , you need a lighter software than a feature loaded software. Regarding other option at this price range is the Samsung only. Sony is of course better but cost more than 10k than LG. The budget brands may be good but I am not sure about after sales service.",0.9105849266052246
"Hi. I am new user of this type of tv models. This is a good tv , soun quality is good for my room ( 20 m² ) room size. Brightness also acceptable under its limit. Voice input not available in tv remote. Back side of tv is good in condition (mat back). Still I not use it for fully functioning, still learning to use this tv... Fix stand setup of this tv is difficult for USB, antena, etc mounding.. I am very upset for installation process by LG team. They are very lazy for installation process. After tv delivery they took 4 days to install the product. (Install a tv on showcase is very easy for them , takes hardly 30 minutes. They need to improve installation program.",0.9563782811164856
Good one value for money,0.1766151487827301
"The Soundcore Anker H30i is simply outstanding! The sound quality is crystal-clear with rich bass and balanced highs, making music and movies a fantastic experience. The comfort level is top-notch — lightweight and perfect for long usage without any discomfort. Battery life is amazing too; I barely have to charge it, and it lasts for days. The Bluetooth connection is smooth and stable, and the build quality feels premium. For this price, it’s honestly unbelievable value. If you want a great wireless headphone with superb sound and comfort, just go for it — you won’t regret it! Highly recommended!",0.9858589768409729
"i brought it in lowest price at just 1299 only. the quality is good and there is premiumness in the headphone. At first the headphone made you too much tight and uncomfortable because of on ear, overall good sound and bass but not for long time using.",0.9770888686180115
"I’ve been using the Soundcore H30i for about a week now, and honestly? These are fire for the price. I didn’t expect this kind of sound around 1.5-2k — the bass hits hard, super punchy and deep, without messing up the vocals or clarity. Perfect for music lovers who want that thumpy experience without distortion. Build and comfort are solid, but being real — if you’re new to over-ear headphones, you might feel a little ear pain or discomfort for the first few days. It’s normal and goes away once your ears adjust. Totally worth it for the sound you’re getting. Battery life is great, dual Bluetooth and AUX are super handy, and the overall audio balance feels way above this segment. If you want affordable headphones that actually feel premium, just go for it. You won’t regret it.",0.8963100910186768
"Overall good asthetics with decent build quality and fit, nice and clear audio, long battery life ( lasts a weak with heavy usage) and for this price (1699), it's value for money Bonus - they have audio jack with cable provided ! I'm posting this review after using it over, and use them quit heavily, and honestly suprised that they turned out better than the jbl ones I had previously in this price point ( the cushioning tore, and right speaker was tored, and shoked that no service was available for it) The soundcore H30i have good sound quality, the earpad cushion is holding quit well as well Their 2 joints system makes them easy to carry as they fold, and they are quit durable Though I'd not recommend for sports as they will come of easily, but gym and joging are no problem ( like headphones are not made for vigorous sports like padminton lawn tennis etc, idk some people expect it )",0.873656153678894
"I received an open box product. Even the headphone inside the manufacturer's box was not packed in the eco-friendly envelope that comes default inside the box. However the product itself was in new condition without any usage signs. But it raises questions when you get an unsealed product and this is a serious concern. About the product I have no complaint except the extension stripes which extend itself without any effort. Pros: Light Weight, Beautiful Design, Not hard on ears, Long Battery backup, Good sound clarity and good bass.",0.9534319639205933
Sound is ok but not for long time use it earlier pain start on Long time use.,0.8543376326560974
"This product offers great quality at such an affordable price. I've been using it for two months and I'm really impressed with the sound quality. The app is for customising sound effects, making the experience even better. Connectivity works smoothly, and I really enjoy the Bassup feature. Overall, it's a fantastic choice with excellent features for the price.💯✌️💐⚡️",0.9814204573631287
"This is absolutely worth the price. The cushion is soft, the ear compression is also not that bad and. Connectivity is also good it connects in less then 3 seconds. The battery life is incredible, it lasted 15 hours consuming only 20% battery. Even after battery runs out, you can use the audio cable that works without battery. I tried to do calls with it and the mic also pretty functional. About music quality, I like to tweek with the app, then the bass increases a bit. The trebles are very good and crisp. Would highly recommend to listen to pasoori with this. However, the head band gets loose after few hours in my case, but then after some times gains the original shape and turbidity. The durability is also very good. Final answer: should you buy it ? Yeah, but if you're real about listening for more then 4 hours, add some money to get over ear ones.",0.9857564568519592
Music quality is besttttest but one thing that runied all experience is comfort this is on ear headphones and when I order I know it's a on ear and I think it's ok atleast I wearing it for 1 hours but trust me I can't even wear it for 20 min without adjusting it and that one thing runied all experience I regret of buying it I wish all add 300 400 more and buy over hear headphones So my option is if you are ready to listen music uncomfortablelly and adjusting in every 20 min you should definitely buy it because music quality is 10 on 10,0.9839649200439453
"The headphones offer impressive sound quality for the price. They are lightweight and easy to carry in a bag, making them convenient for everyday use. The battery performance is reliable, a single charge typically lasts 3–4 days with regular use, and the charging time is reasonably fast. However, comfort is a concern during extended use. Wearing them continuously for 3–4 hours, such as during gaming or movie sessions, can cause noticeable ear discomfort and painnon upper layer of ears. I usually need to remove them for a few minutes to relieve the pressure. They are suitable for shorter sessions of 1–2 hours, but prolonged use beyond that may lead to discomfort. If you plan to wear headphones for extended periods, this is an important factor to consider before purchasing. Overall it's a great product, the buttons are responsive and didn't face any issues while connecting to my desktop pc via bluetooth and phone as well, it can be connected to both my device simultaneously.",0.9691717624664307
"I’ve been using the Soundcore H30i for about 3 weeks now, and honestly, for a budget pair of on-ears, these are punching way above their weight class. I was looking for something cheap to toss in my bag for daily use, and these definitely fit the bill. ​The Good Stuff: ​The Battery is Insane: They claim 70 hours, and I actually believe it. I’ve been using them for a few hours every day since they arrived and I still haven't had to plug them in. ​Super Lightweight ​The App is a Game Changer: Usually, cheap headphones just give you what you get. But these connect to the Soundcore app, ​Dual Pairing: It’s actually really smooth. I have them connected to my laptop and my phone at the same time. If a call comes in while I'm watching a video, it switches over without a glitch. ​A Few Things to Keep in Mind: ​They are On-Ear: Just a heads up—the cushions sit on your ears, not around them. If you have sensitive ears or wear glasses, you might need to take a break after a while because they do press down a bit. ​No Noise Cancelling: These don't have ANC. They block out some noise just by covering your ear , and yes the price is cheap so its justified ​Plastic Build: They feel a bit ""plasticky."" But build quality is even better than a 3000 rupees headphones ​Final Verdict: ​If you’re a student or just need a solid pair of ""beater"" headphones for commuting and the gym, just get them. For under ₹1,500, you aren't going to find anything else with this much battery life and an actual app to customize the sound. ​Pros: Battery life, App support, Lightweight, Price. Cons: not comfortable at all",0.7925419807434082
"Best under 2000 , it is on the ewr headphone , amazing sound quality and battery life",0.9484685659408569
"Good sound quality product in this price, and good base headphone",0.9621168971061707
"Good sound quality . My 👂ears hurt a lot 🤧 when I wearing this . It hase a V shape sound signature 🎼🎵 , base is good ( Q20i , hase batter base and sound ) , some time it produces a weird noise , you will notice it when no music is playing ( it Heard to notice that weird sound, ) . Bluetooth connectivity is good , sound delay in Gaming you have to use wire to ( wire sath me ata hay 😑) to reduce delay. Also my one has a defect ,its left side ear pad is very uncomfortable , and not fitting in my ear compair to right side which hase excellent fitting",0.9639859795570374
यह हेडफोन बहुत ही अच्छा है इसमें डीप बेस और क्लियर साउंड क्वालिटी है इसकी बैटरी क्षमता बहुत अधिक है यह एक पैसा वसूल प्रोडक्ट है ।अगर आपका बजट 2000 रूपए के अंदर है तो यह एक बहुत अच्छा विकल्प हो सकता है ।मैं इसे सेल में 1710रु में खरीदा हूं ।और इसका उपयोग करते एक महीना हो गया ।धन्यवाद मुझे यह प्रोडक्ट काफी अच्छा लगा।,0.659903883934021
Pros: Sound quality is good for the price. Call quality is good. Battery quality is good .In my usage it comes for a week. Cons: The plastic hinge connecting the headphone got broken within 6 months. Ear starts paining in less than an hour . But I got use to it after some months. The ear cups are small. The cushion which rests on head got tore. Verdict: Go for a better quality headphones.,0.9660213589668274
Wow .. it was really good.. I like this very much thank you so much Amazon for give me the wonderful product...5 out of 4.5 rating value for money 💰 buy this product blindly,0.5209164619445801
"Bhai mere pass jo headphone aaya h uska sb acha h bass, battery sb kuch bs fitting nhi shi h turnt loose ho ja rha h baar baar agr phn ke tez chl dete h tb gir ja rha h ... Mai exchange kr rha hu dekhte h dusra kaisa h",0.8383250832557678
"Amazing sound quality and base. Wired functionality also very good . Wireless has low latency, so game is actually playable.with this price it is shame for other high value products like jbl or Sony. Head band is little tight so needed to loose using hair dryer or so.. overall it is the best product I have used so far. I have Sony jbl , but this the the best.",0.9762154817581177
"Best headphone I ever purchased, it's sound is better than my realme t310 in term of sound quality richness in bass, it has pretty good look and design and have a smooth app connectivity",0.9870442748069763
1)Bass quality:- 5/5 2)Bass richness:- 4.8/1 3)Sound Surround Experience:-3.5/5 4)Gaming experience:- 5/5 5)Latency in gaming:- 4.3/5 6)Size fiting:- 4/5 7)Headphones built Quality:- 3.8/5 8)Ear pain:- yes using more than 1hr (3/5) 9) Applications functionality:- 4/5 10)Overall sound quality:- 5/5 11)Overall Value for money or not:- it is 12)value for money (5/5),0.7039297223091125
Very good product. sound quality good,0.9675849080085754
"Sound wise Very good headphone, music seperation, bass all are decent. but earcup are small hence this over ear type so little uncomfortable to long use, need use to.. let's wait..",0.24833977222442627
It's been 7 months since I am using it it's really good especially the cushion after sometime it gets comfortable and the orginal soundcore equalizer app is not that great but you have wide range of option on playstore so you can customize ur way but QUALITY wise I must admit it's really good in it's price range,0.9867732524871826
"best headphones i ever used , superb build quality, excellent sound and bass , highly and looks ,feels very primium highly recommend ❤️💯",0.984596312046051
"Good sound ,good bass ,good quality,good good",0.9657366871833801
"Good sound quality and excellent battery backup. Lightweight and easy to use, but it feels a bit tight on the ears during long use. Overall good value for money.",0.9795657396316528
Good product in this price,0.7615004181861877
The good thing about this headphone is it has an app support .Also customise the sound according to your music taste. Noise cancellation is not good like i expected.,0.9866750836372375
Great value for money device It comes across as a great secondary device Happy with looks..looks like a premium device,0.029083600267767906
"I don't face any kind of issue in the device good battery, not heating problem , durable , camera is ok ok , overall a good device , smooth, good performance and best in budget.",0.9880385994911194
So far good. The camera quality is medium. Otherwise good for the price. Have not had the chance to check the battery life. Weight is good not too heavy.,0.9796767830848694
Very Smooth and Stylish Mobile Phone,0.5586323738098145
"I ordered the phone, but unfortunately received it with a broken screen. I placed a return request immediately. The pickup was scheduled within 3–4 days, but no one came. The app kept showing updates like “unable to contact customer” or “unable to locate address,” which wasn’t true, and then the return was cancelled. I placed the return again, but the same thing happened — no pickup and after 4 days, auto-cancellation. On the third attempt, the pickup person finally came on the last day of the return window, but then refused to take the phone, saying the “quality check failed.” During all these attempts, I had to call customer support many times, as every day passed without action. After the third failed pickup, I was told that returns had already failed multiple times, so an investigation would be needed, and I’d have to wait 5–6 days. After that, i contacted them again. It was only after a fourth return request that the pickup was finally done, after 4 days, the return was completed, and after further 7 days, I got my refund. In total, almost a month was lost in this entire process. About the delivery experience (Delhivery): The same delivery person came twice. He didn’t come to the doorstep, stood at a distance, and spoke in a way that felt quite impolite and mannerless. As this was my first return on Amazon, I was unaware of the process and asked him how it works. Instead of guiding properly, his response felt very unprofessional and rude. I’ve always had good experiences with Amazon’s own delivery staff previously, but this one was disappointing. (Amazon's delivery operations are currently handled by a third-party 'Delhivery' company) Final Review: Though I received a damaged phone, all accessories were present, and the design looked great. Based on the specs, it seemed like a very good phone under ₹10,000. I don’t have any complaints about the product itself. For other customers: If you’re planning to buy electronics or expensive items from Amazon, just be aware — if a return is needed, it may not be as smooth as expected. There may be multiple delays, confusing updates, and even a point where you could be told that the return cannot be processed. Even customer support will not be able to help much. They will only help you reschedule the returns. I don’t think I’ll feel confident buying expensive items from Amazon again unless they are accountable for all aspects of any order, so customer support can truly assist when issues arise.",0.28465548157691956
Good product but works very slow use it only as a 2nd phone,0.7864776849746704
Nice specifications this price very good display and battery life is better and daily uses user can buy it otherwise or not will comfortable with the phone quality was a good,0.9841752648353577
Product is fine as per it's price. It is easy to use. Beside some minor issues it's worth buying under this range. Battery back up and look are absolutely good. If camera is your priority then look for different options.,0.9908379912376404
"Over all Good phone, but display is 720p. Good for secondary uses. I am happy",0.475044846534729
Big back cameras too much to handle but good in zooming also has 2 torch in back unnecessarily but can adjust dim in both.,0.8984272480010986
Actually the packing and the delivery experience is good and the product is good actually the product is only suitable for parents who is using the Android phone for the first time and the battery life really good bu the 15W charger not enogh for charging 6000mah phone but it is actually good,0.9632573127746582
Overall good phone. Don't see any lag or heating issue in normal use. You may face lag on heavy task such as complete data transfer etc.,0.9021902084350586
"After using it for more then 6 months.i am happy. Worth the money phone hain, bus chinese company hain",0.899134635925293
"60 fps support in bgmi but gyroscope works late, it takes about 1 to 2 seconds.",0.8261781334877014
"I purchased the Haier 325 L 3 Star Frost Free Bottom Mount Double Door Refrigerator and I am very satisfied with its performance. The bottom mount design is extremely convenient as the refrigerator section is at eye level, so there is no need to bend frequently. The “Jhukna Mat” concept truly makes daily use more comfortable. The 14-in-1 Convertible feature is very useful and allows flexible storage as per different needs. Cooling is fast and uniform throughout the refrigerator. Thanks to the Triple Inverter technology, the refrigerator operates very quietly and is energy efficient. The digital display panel is easy to use and adds a premium look. The Graphite Black color looks elegant and modern. The twist ice maker is also very handy. Overall, this refrigerator is perfect for a family — spacious, stylish, and reliable. Considering the features and build quality, it is definitely value for money. Highly recommended. Pros: ✔ Bottom mount design – no bending ✔ Silent operation ✔ Excellent cooling performance ✔ Premium and stylish look ✔ Spacious storage",0.9786422252655029
"I purchased the Haier 325 L Refrigerator on 30th Sep 2025. I feel that it is a good product for this price, good design, spacious storage. Cooling fast, lightweight doors, and Good build quality. Thanks to Amazon for providing this product",0.9763729572296143
Good quality spacious place inside silent operating look good more then 4 members for family it's ok to buy light weight also ease to use good durability best for use,0.9919911026954651
"Very poor quality and completely unreliable. I bought this Haier refrigerator expecting basic durability, but the freezer stopped working within 10 months, which is unacceptable for any major appliance. This clearly points to poor build quality and lack of proper quality control. The refrigerator performed fine initially, but the freezer gradually lost cooling and now needs repair, raising serious concerns about long‑term reliability. Overall, this has been a disappointing experience, and I would not recommend Haier refrigerators to anyone looking for dependable performance or peace of mind. Its been 6 days now and I am still waiting for the delivery of refrigerator after repair.",0.07163691520690918
"Really happy with this Haier refrigerator. Sleek design, good storage space, and cooling is consistent. Runs quietly and feels energy-efficient for daily use. Installation was smooth and packaging was intact. Overall, a reliable product and good value for money as per my experience.",0.9824038743972778
"Best refrigrator ,haier chinese innovation and technology best these days",0.9693356156349182
Very nice product and same day demo on delivery . I will write detailed review after usage of 2 months,0.8816856741905212
"Bought this refrigerator online for the first time and I was a bit hesitant, but the Amazon delivery was smooth and hassle-free. The Haier technician came for installation on the same day, which was very convenient. Overall, the online experience was actually better than visiting a store. [At the time of purchase the installation service was showing as cancelled, so I contacted Amazon support immediately and made sure it was scheduled. If you’re buying a costly item like this, keep track of the delivery and service status.] The matt black finish looks very premium and modern compared to regular silver fridges. The touch screen temperature control works well and changing modes is very easy. Anyone in the family can use it without confusion. A few small points: the freezer does not have an LED light, the freezer door has no side storage, and the ground clearance is quite low. If you have a mouse problem at home, you may need a stand to raise the fridge. Overall, a good value buy if you want a bottom-mounted freezer around ₹35k. Similar LG models are much more expensive. This is just a first-day review. Will update if any issues come up later.",0.9451642632484436
"Wrost product, 2 tunes PCB board gone",0.010041812434792519
"Refrigerator is good but installation service is very poor from amazon and hair service,, technician have zero knowledge of regarding product",0.9656837582588196
Excellent refrigerator with lot of space.. there is hardly any noise. The black color looks elegant.,0.9622237682342529
Such an amazing product. Must buy without any hesitation.,0.8981061577796936
customer service from devaraj is excellent.,0.3076283931732178
"Excellent product and Bottom Mount feature is super practical. Over and all very good build quality, cooling options and good customer support.",0.9685559868812561
Pros: * Bottom Mount * Colour & finish * Build Quality * Quick Delivery & Product Service & Installation Cons: * No lock or Child lock * No light for the freezer Section * No seperate fruit box (apart from 2x Vegetable box) as shown in brand advertisement.,0.5101250410079956
"Generally a good product from Haier. The fruits tray is missing from the previous similar model, a big inconvenience for storage. The ice maker is free floating, as compared to the previous model where it had a fixed arrangement inside the freezer, a retro feature, which could have been avoided. I went for the same size and model of the Brand, but was disappointed to find these convenient features missing. Otherwise too early to comment on its performance.",0.8713206052780151
"recently purchased this Philips mixer grinder and I’m really happy with its performance. The build quality is solid and the design looks premium in my kitchen. The jars are sturdy and made of good quality stainless steel. Grinding is smooth and quick — whether it’s spices, chutney, or batter, everything comes out perfectly. The motor is powerful and doesn’t struggle even with tough ingredients. It is also easy to clean and operate. The noise level is reasonable compared to other mixers. Overall, it’s a reliable product for daily use and definitely worth the price. I would highly recommend it to anyone looking for a good mixer grinder.",0.9902964234352112
"Good choice under 2,500/- value for money....good motor performance and cooling system...good durability...but make some noise but it's normal under this price..make the packaging secure...",0.8724320530891418
"Solid mixer for daily kitchen use I’ve been using this mixer for a few weeks now and overall I’m really satisfied with the performance. The motor feels powerful enough for everyday tasks like grinding spices, making chutneys, and blending smoothies. Even when I grind harder ingredients like dry masalas or soaked lentils, it handles them smoothly without overheating. The jars are sturdy and the lids fit well, so there’s no leakage while blending. I also like that it doesn’t make too much noise compared to other mixers I’ve used before. Cleaning is easy, and the blades still feel sharp after regular use. Design-wise, it looks neat and compact on the kitchen counter. For the price, this mixer offers good quality and reliable performance. Definitely a good buy for daily home cooking.",0.029169727116823196
"Good mixer grinder with powerful performance and smooth grinding. The motor is strong enough for daily use, and the jars are durable and easy to handle. Overall, a very reliable product.",0.9894443154335022
Nice product and good delivery.,0.7120015025138855
"The Philips HL7756/00 is a top-tier mixer grinder that perfectly balances power and durability. Its 750W Turbo Motor is a beast, capable of grinding even the toughest ingredients like black gram (dal) for 25 minutes straight without overheating, thanks to its advanced air ventilation system. The set includes three high-quality, leak-proof stainless steel jars (1.5L, 1L, and 0.3L) that cover everything from heavy wet grinding to fine chutney making. The standout feature is the incredible 10-year warranty (available upon product registration), which provides long-term security rarely seen in this category. While the motor is powerful and naturally a bit loud, the efficiency and fine grinding results make it a must-have for daily cooking. Its compact triangular body is also surprisingly easy to clean, making it as practical as it is powerful. This Mixer are Light Weight and Ease To use. There are gives you Lock System Great.",0.9218616485595703
Performance wise It's a good product and do the job in seconds - each jar complete it's operation to the best level within 30 sec max Cost wise considering the size it could be little less say within 2000 as I got it at 2599 Noise wise it's little disappointing as noise level is really too high but with the time it will be habitual Shine is too much hence there r chance of scratches if do not care during cleaning and then it will look bad so need to take care. Overall it's good but much noisy and little costly else a good to buy it can manage both,0.8925790786743164
"I purchased the Philips HL7756 mixer grinder trusting the brand name, but it has been a letdown from early on. Major issues: Poor jar and lid quality - The middle jar lid lacks a proper gasket, causing it to pop out during use. Multiple reviews confirm this design flaw makes the jar practically unusable . The plastic quality feels cheap and one reviewer reported the bottom black lid cracking within two months . Motor reliability concerns - Several users motor burning out within weeks of purchase. One reviewer experienced motor failure with sparks and unusual sound after only 50 days of light use . No lid lock safety - The mixer runs even without the lid properly secured, which is both messy and dangerous . Very noisy operation - Sounds like a jet engine starting up, which is annoying for daily morning use . Small jar is too tiny - The chutney jar fills only halfway if you don't want contents splattering everywhere . The positives: The motor when working has good power, and service response was quick when I needed repairs . Verdict: For a product carrying Philips' name, the build quality is shockingly subpar. Between jar issues, motor failures, and missing safety features, I expected much better. Would not recommend.",0.5494815707206726
Slightly noisy but powerful motor,0.5597590804100037
"I’ve been using the Philips HL7756 Mixer Grinder for a few weeks now, and it’s been a reliable workhorse in my kitchen. The 750 W motor is surprisingly powerful — it handles chutneys, batter, and masalas without stalling, even on tougher ingredients. I love the 3 stainless steel jars and the pulse function, which make grinding smooth and easy. The build quality feels solid, and the 5-year motor warranty gives real peace of mind. Overall, it’s a great everyday mixer grinder for busy kitchens.",0.9674197435379028
Aawaaz bahut Kar rahi hai smooth nahi hai,0.15984772145748138
I thought this is still be as a small cheap mixers but this is stronger then my old cheap one and getting smooth and fast i have tested with old and new this is great smooth when i tested with same items in it and the lid is strong. And you can leave it on wont be spilling like other mixers,0.9467772245407104
"Super soft batter and powder can be made but the sound is too noisy , it produces more noise.",0.905975341796875
Top notch plastic quality true value for money awesome lid quality perfect for daily use too durable,0.426987886428833
"Happy with the product, good grinding and no more noise of motor, build quality is superb.",0.9581475853919983
"It is easy to operate and saves time while cooking the design is looking very nice &compact. The jars are made stain less steel and strong, easy to clean. Performance is very good. Motor power is very powerful.",0.9903318881988525
Very nice Mixer grinder at the best price. Heavy motor which grind almost everything. A must Buy item.,0.9852538704872131
"It has a bad jar cap due to which it spills if not forced from above , otherwise it’s good and the motor is also powerful",0.8260779976844788
Very good product and quality,0.8319947719573975
"Very poor quality,. Chutney jar lid is defective, water is coming out from all sides. Mixer is getting overload frequently. NO HELP FROM AMAZON FOR PRODUCT RETURN OR REPLACEMENT. Very bad after sale service. Despite of my call booked from butterfly service centre, no person visited my place and cancelled my call for reason of - customer not available. DO NOT BUY.",0.5181507468223572
Product is not what they shown in picture...it's completely low quality material,0.4986352026462555
Good quality of product and the product is like shown in the picture,0.8969555497169495
Very good finish and quality. Product matches the details mentioned and arrived in perfect condition. Using it for a few days and no issues so far. Worth buying.,0.3887409567832947
Packing was seal broken Not received with complete sealed the corton box was also open inside,0.0008131182403303683
"Good build quality👍🏻 easy to use and clean, blade are so sharp , good motor power but only one thing I hated in this mixer every time run the mixer i smelled plastic smell form the inside that was bad . Otherwise it's value for the money.",0.8649957180023193
Product assemble is not good loose fitting,0.3726866543292999
"Very good product, worth for money",0.7869229316711426
Jars are very useful in different measures. Motor power is adequate easy of cleaning,0.98820960521698
That's a good product. Very nice,0.38734883069992065
I bought this mixer 20 days ago and all things looks good i grind turmeric and the powder of turmeric is very good it's designe and rubber base for shock proof body this little thing protect the mixer to lay down in ground build quality is quite impressive.,0.9900554418563843
जूस सिर्फ संतरे मौसमी अनार जैसे फल के निकल रहा है गाजर चुकंदर जैसे हार्ड को बारीक कर दे रहा अलग से इसका खुद निकालना होगा मतलब कपड़े छानना पड़ेगा |,0.2416137456893921
Steel Jars are very small and their covers are of cheap plastic material.,0.6784828901290894
"I ordered 5jar mixer grinder , but I got only 4jars",0.9139779210090637
Grinding is fine ...but It is very noisy,0.6327415704727173
"Performing well. Speed, sturdyness, sharpness of the blades are nice but a bit noisy",0.8566557765007019
It's working great. Got at cheap price fron sale,0.9113098382949829
"A decent product where the aim is to be purely functional in basic cooking. However, there are issues to get used to. Firstly, there is no internal illumination when the item is being placed inside. Secondly, the connecting cable is only one metre long.",0.8797178864479065
"Good, small & perfect for kitchen. Simple & easy to use. Just set the desired temperature & dial timer. Solo microwaves are best for heating.",0.9678941369056702
The Panasonic microwave oven is a very good product. The turning knob controls are much easier and longer lasting than the press/touch button controls. Functioning very well. Recommended for buying,0.9795057773590088
Highly satisfied. Warms the food evenly. Easy to operate.,0.9734612703323364
"Everything is good in this microwave but the noise is slightly too much, that is not ok",0.8701972365379333
"Easy to use, performing well,",0.8066298961639404
"Easy to use and time saving, I like this product",0.9553240537643433
The microwave started giving sparks after 2+ yrs of use and I had to replace it with a new one as repairing cost almost the same.,0.9376059174537659
Product is worth the price,0.3274771571159363
This is amazing and service is also good thank you amazon team👍,0.562483549118042
Working smoothly so far. short experience is quite satisfactory.,0.8389538526535034
This microwave doesn’t have a digital screen - I did not notice it - have to set the timer on a knob and levels of heating - it’s a bit cumbersome Possible to exchange this piece to a higher version ? Please advise,0.8933613896369934
"Purchase of jan 2026, Working good as of now (18/02/2026),l. will update review after 6 months of use.",0.7448285222053528
Excellent for a young person. Not so good for older people with weak fingers as turning the knob is tough. Too smooth and very tight,0.5281135439872742
Its just used this microwave for few days I and its working well !!,0.9407122731208801
There was a small dent but any how its working fine,0.5445560216903687
"The performance is very good. The power control is clearly labelled with a normal setting of 360 W (defrost before it) and higher power settings above. The lowest power setting is before the defrost. The heating is spread over the central part of the tray. The timer knob offers some resistance to rotation but one gets used to the force required. At 360 W setting, the timer needs to be above 1 min to warm a cup if tea. The build appears solid and heavy. Feels like a quality item. Peel off the aesthetic protection before use. Eject / open button feels good. Interior lighting is adequate. Square area larger than a dining plate with adequate height for tall containers. Noise level low.",0.929928719997406
It is good...working satisfactorily... Recommend others to purchase...,0.6683835983276367
It's reliable & good product.,0.8166478872299194
I bought it in the month of Oct’2024 and now in Jan’2026 within 15 months it has stopped working. It’s sparking from inside with bad sound. Within a year rust has started from inside. Very unfortunate. Can’t believe Panasonic company gives such bad quality material.,0.7194369435310364
Good Microwaven oven. No issues so far.,0.9266669154167175
Amazing i did expect this my first cooked chicken is tasty and i don’t know how to express my feelings but its awesome worth for my money / golden product,0.9762503504753113
"Quality is good. Easy of function, heat level also good to cook basically chicken, meat and fish. Cleaning after cooking is easy",0.990868091583252
Value for money. Very good quality,0.6519878506660461
Fantastic product. We've been using it almost every day for a family of 3. Easy to use and food turns out perfect every single time. Looks sleek and is compact/easy to store. Glad we went for Philips over competitors.,0.8661085963249207
"I had ordered this product on 14th july 2025 and i received on 24th july . After i opened the box i found that one of the screws of the handle was broken . So , i contacted the customer care and they arranged a replacement for it. After 2 days it arrived. Much to my surprise, i found that the plug was broken ( one of the pins of 3 plugged circuit was broken). So, again i had to return it as there was no option for replacement . It was complete waste of my money and time as i had to place new order from another seller and the price had increased because i had ordered it when sale was going on .Philips is no doubt a good company but the issue is with the seller RetailEZPvtLtd Kalara, WestBengal . They dont see the product before dispatching. Knowingly they try to provide the cheapest price , so that innocent customers like us who want to save money order from the most suggested option. They have a huge collection of all the damaged items in their warehouse .I would like to request Amazon India officials to ban this seller and put a huge fine on them . Worst seller .",0.8242620229721069
"Good product, easy to handle. A minor problem occurred, but the technician team came from a long distance and corrected it immediately.",0.620913028717041
Its good . Cooks well . Built quality is also good but i think if you can afford you should go for a model up because it does not have digital display so we can not see the temperature and timer. It’s visible in another model. Otherwise its good in its performance.,0.9540714025497437
Great product to make frozen meals with very less oil.,0.9710586667060852
